一则|42.2873
府里|42.2717
爷们|42.2144
世|42.1913
应了|42.1646
你的|42.1416
因见|42.1333
他是|42.1237
大事|42.1104
水|42.038
声|42.023
一语未了|42
成了|41.8857
你是|41.8591
三个|41.8575
年纪|41.7834
不来|41.7465
愿意|41.7352
老太太的|41.687
告诉他|41.6248
慢慢的|41.6115
怎样|41.5596
在家里|41.5491
好容易|41.5475
麝月道|41.4537
送去|41.3936
若不|41.3886
托|41.3596
你要|41.2977
苦|41.1715
恐怕|41.1493
还不|41.1482
于|41.0785
之后|41.0662
二字|41.0142
阿弥陀佛|41
下卷|40.9842
之意|40.945
自然是|40.8511
太|40.8175
回身|40.7518
那丫头|40.7376
病了|40.7176
应|40.6658
或是|40.6553
未免|40.6229
士隐|40.5941
不好意思|40.5295
各|40.4824
三姑娘|40.4342
那婆子|40.3443
我要|40.3333
晚上|40.2917
人来|40.2895
巧姐儿|40.1921
活|40.191
太爷|40.1816
解|40.1724
吃茶|40.1609
无奈|40.1442
也该|40.1345
不便|40.0508
三人|40.0283
在外|40.0195
----|40
胡说|39.9396
工夫|39.923
唬的|39.8343
众人都道|39.78
父亲|39.7087
全|39.6772
了不得|39.5464
五|39.5383
背地里|39.485
立|39.4078
怎么样呢|39.3112
这些话|39.276
不自在|39.266
何必|39.2595
因为|39.2415
也罢|39.2064
贾珍道|39.1533
几年|39.1354
骂道|39.0935
他说|39.0393
也不能|39.034
巴不得|38.9939
丫鬟们|38.9757
他母亲|38.9627
有趣|38.9547
仔细|38.818
上了|38.814
在一处|38.7924
端|38.764
本来|38.6921
递与|38.63
了么|38.6147
饭|38.602
吃的|38.5901
这么着|38.554
姑奶奶|38.5344
闹的|38.4773
贾政听了|38.3268
之时|38.3209
再说|38.2888
有一个|38.2868
娶|38.2812
现|38.2265
坐在|38.2261
地下|38.1813
你还|38.1793
上面|38.1557
睡了|38.135
恼|38.0515
从此|38.0506
园里|37.9934
琥珀|37.9784
除了|37.9751
家的|37.9614
怪道|37.9161
就有|37.8805
许多|37.8485
商量|37.8439
拉|37.8159
四个|37.7677
惟有|37.7349
何不|37.7203
暂且|37.6804
再不|37.6703
咱们家|37.6642
一句话|37.6295
尤氏道|37.5944
把我|37.5407
赖大|37.5384
不禁|37.4434
不该|37.4172
去呢|37.4092
念书|37.3424
他的|37.2701
他二人|37.2012
碰|37.1792
打发人来|37.1471
出门|37.1014
巧姐|37.0503
只当|37.0386
一首|37.0011
也不知道|36.9861
重|36.919
嗳哟|36.8983
忙问|36.8846
怡红院|36.8833
四字|36.8713
他又|36.8686
听见了|36.8092
留下|36.7888
张|36.7425
依我说|36.7241
因说|36.7179
俱|36.6544
仍是|36.542
一概|36.5252
远|36.4758
这日|36.3943
一点儿|36.3731
仗着|36.3562
你说|36.3025
给了|36.2854
回头|36.2465
边|36.0765
一番|36.0029
唬了一跳|35.9998
再者|35.9966
云|35.9601
金钏儿|35.8955
之处|35.8716
指|35.8704
看他|35.8637
的日子|35.7596
跪下|35.7491
主意|35.7372
喜的|35.6875
焙茗|35.6089
许|35.5631
心下|35.531
里间|35.5216
报|35.5132
细细的|35.4856
从小儿|35.3501
趁|35.2907
之物|35.2388
师父|35.1306
写了|35.1298
哭道|35.1019
包|35.0732
作了|35.0619
如此说|35.0552
告诉我|35.0331
代儒|35.0232
贾府|34.9524
小姐|34.9412
醒了|34.9412
大了|34.9399
小红|34.931
拿出|34.8962
只因|34.8646
舅舅|34.8508
回了|34.7542
是他|34.7385
出来了|34.7066
不提|34.6783
皆是|34.6766
言语|34.6555
拿来|34.5871
他也|34.584
果子|34.5671
出了|34.5614
各人|34.5038
别说|34.4873
一场|34.4855
回来了|34.4782
你别|34.4716
认|34.3961
他就|34.3855
的好|34.3637
同着|34.3482
而已|34.3481
离|34.2947
年轻|34.2674
可知|34.2661
在老太太|34.1573
的光景|34.0603
叹道|34.0516
贾|34.0356
之人|33.9441
认得|33.9114
住着|33.7965
替他|33.7777
尽|33.7777
地方|33.7579
那样|33.7115
孩子|33.6717
个人|33.6603
借|33.6275
的意思|33.6246
比不得|33.5956
包勇|33.5884
笑了|33.5668
睡觉|33.5666
不好了|33.5363
原故|33.5357
下人|33.5083
也好|33.4769
一点|33.4627
使唤|33.3897
替|33.3786
带领|33.3705
真真|33.3084
听见说|33.1593
忙道|33.1383
转|33.1382
头儿|33.1376
既是|33.0767
这会子又|33.0039
都笑道|32.9956
留着|32.9935
摆|32.9931
大太太|32.9363
事情|32.8767
料|32.8642
叫了|32.8511
女孩子|32.8188
成|32.8089
那里去了|32.8041
不怕|32.8027
又怕|32.7983
不出|32.796
治|32.7805
散了|32.7726
红玉|32.7524
又向|32.7021
惜春道|32.6973
汤|32.6787
他家|32.6747
巧|32.6744
送来|32.6477
席|32.6328
扇子|32.6242
不愿意|32.6191
余者|32.5982
元妃|32.581
听着|32.5713
这些东西|32.5651
必定|32.5635
并不|32.5602
薛蟠道|32.5557
一张|32.5537
反倒|32.54
门上|32.4811
你只|32.4793
也不好|32.4613
门口|32.429
不说|32.3952
迎|32.3448
……|32.3278
又不好|32.2798
两边|32.2433
操心|32.21
冯紫英|32.1984
委屈|32.1802
又笑道|32.1701
了些|32.1609
不在|32.1501
却说|32.1365
梦|32.1293
复|32.1091
只见一个|32.0623
说笑|32.0596
偏生|32.0397
还没|32.026
不去|32.0024
风|32.0018
也未可知|31.9999
又叫|31.9771
每人|31.8425
黛玉听了|31.7665
便知|31.7424
起来了|31.7055
说得|31.7011
教|31.6984
那人|31.6949
闲|31.6938
近|31.6638
忽然想起|31.626
未必|31.6099
大人|31.5529
这一个|31.5411
敢|31.506
娘娘|31.4774
又恐|31.4421
姑妈|31.4246
兴儿|31.3947
近来|31.357
是了|31.3362
便要|31.3294
丰儿|31.306
说到这里|31.3054
客|31.2894
已是|31.1524
原来这|31.1271
既这样|31.0603
还好|30.9333
便把|30.9102
所有|30.8974
湘莲|30.8903
也不知|30.889
琏二奶奶|30.8861
太监|30.8703
亲友|30.8591
我们家|30.8133
一见|30.8073
我们奶奶|30.7633
来至|30.7552
哭的|30.7416
想到|30.7409
毕|30.7345
晚间|30.7338
色|30.7252
先前|30.715
很好|30.7049
问你|30.6895
怎么说|30.6812
一顿|30.638
欢喜|30.6228
要走|30.5559
李纨笑道|30.55
婆子们|30.542
使不得|30.5391
嘴里|30.5318
大约|30.5273
的病|30.5177
夜|30.5109
利害|30.481
一一|30.4781
后面|30.4592
交给|30.4311
娘|30.4243
天下|30.4171
好妹妹|30.3803
因又|30.3755
要去|30.3676
我也不|30.3548
只顾|30.3413
放着|30.336
改|30.2831
他便|30.2458
醒|30.2382
干净|30.2348
一定|30.2147
淘气|30.1886
是我|30.1534
说着便|30.1239
次|30.1224
错了|30.0577
拿出来|30.0575
规矩|30.0507
并无|29.9646
鬼|29.9606
环儿|29.9227
晚饭|29.9107
只见宝玉|29.9058
忙忙的|29.811
进来了|29.7871
让他|29.7807
他父亲|29.7779
空|29.7505
打谅|29.6853
的是|29.6437
换|29.5906
把那|29.5766
玉钏儿|29.5758
倒象|29.5631
定要|29.5546
花儿|29.554
而且|29.5412
柳家的|29.5053
婆婆|29.4738
男人|29.4641
赖|29.4446
不信|29.4209
二十|29.3998
尚|29.3207
令人|29.2988
他去|29.2817
幸而|29.2784
想是|29.2382
送到|29.224
病着|29.1949
着他|29.1545
四姑娘|29.1391
的手|29.1213
拿去|29.1122
自去|29.0656
把这|29.0302
为的是|28.9823
那里去|28.9562
守着|28.941
帮着|28.9352
都笑了|28.9342
宝玉忙|28.9173
彼此|28.9169
赶忙|28.914
断|28.8776
明年|28.8076
的心|28.7859
不言语|28.7696
顺|28.7683
那里有|28.7628
数|28.7561
我看|28.7514
就走|28.7394
一会子|28.7269
生日|28.7152
一应|28.6925
须得|28.6823
替我|28.6147
日子|28.5998
的样子|28.5786
能够|28.5612
但只|28.5396
大嫂子|28.533
那些人|28.5056
那宝玉|28.4725
说不出来|28.4451
一笑|28.4158
饶|28.3964
从前|28.3763
乱|28.3479
放了|28.347
琏二爷|28.2774
三日|28.2748
珍大爷|28.2438
我不|28.2098
立刻|28.2059
这也|28.1927
四人|28.1859
正值|28.1719
不妨|28.1702
二哥哥|28.1698
什么东西|28.1586
给他们|28.1505
那一|28.1265
告诉你|28.1196
屋子|28.098
闷|28.0954
低头|28.0668
知是|28.0635
忽听|28.0594
这几年|28.0375
喝酒|28.0321
差|28.0273
旁边|28.023
每|28.0048
必要|27.9913
所有的|27.9665
行事|27.9428
把他|27.939
贾琏笑道|27.9385
着了|27.8656
了一声|27.8603
坏了|27.8581
