打听打听|91.8421
丫鬟们|91.6809
打发人来|91.6617
兴儿|91.6486
一句话|91.6086
邢岫烟|91.5583
劝|91.351
北静王|91.3304
蕊官|91.0847
必|91.0195
妥当|90.9985
哇的一声|90.9081
怎么样呢|90.8836
因说|90.7853
闲|90.746
常|90.7224
啐道|90.6765
宝钗听了|90.5326
假|90.4713
收拾|90.3962
唬的|90.31
也没有|90.2275
正值|90.2205
大喜|90.1037
你别哄我|89.9907
茶|89.9848
就知道了|89.982
却说|89.7987
忽|89.7227
不错|89.6974
幸亏|89.678
衣服|89.5869
有人|89.5377
没了主意|89.5249
笑说道|89.3945
点|89.3476
完了|89.3391
其词曰|89.2105
是啊|89.0629
一点儿|89.0395
唱道|88.8397
由不得|88.7761
贾政笑道|88.551
甄士隐|88.4337
写着|88.2805
住|88.2732
细细|88.2527
菊梦|88.1817
巧姐|88.1478
闷闷的|88.0902
赶着|88.0113
我自有道理|87.802
翠缕道|87.7353
房|87.6769
世|87.5668
吃酒|87.4385
彩霞|87.3619
多谢|87.296
看看|87.0811
预备|87.0536
自是欢喜|86.9403
跑了|86.8977
磕头|86.8886
也没|86.8819
当日|86.8629
滚下泪来|86.8348
未免|86.7403
暂且不题|86.5732
将来|86.5674
出去了|86.4128
便命|86.3203
幸而|85.9885
袭人等|85.9583
又向|85.4337
爱|85.4223
一则|85.3926
入画|85.3363
放屁|85.3251
恼|85.1821
小丫头子们|85.158
大清早起|85.0587
凭|85.0326
糊涂东西|85.0138
说说笑笑|84.7219
贾母王夫人|84.6584
任|84.5041
那些人|84.3704
叫他们|84.3257
果见|84.317
空空道人|84.2456
的光景|84.1843
哭的死去活来|84.134
二哥哥|84.1008
会|83.9033
往那里去|83.863
礼|83.841
眼|83.7891
学|83.7215
什么事|83.7166
就走|83.6561
可以|83.6494
亏|83.6292
悄悄|83.5697
话犹未了|83.471
在园里|83.4453
愿意|83.358
暂且不提|83.302
心想|83.2958
见宝玉|83.0971
今年|83.0532
那日|82.8884
坐了一回|82.8004
喜不自胜|82.6104
这又奇了|82.5418
疼|82.5336
不妥|82.4095
后面|82.2942
可巧遇见|82.2519
拍手道|82.2281
闻|82.1519
唬得|82.1121
不言语|82.0895
老嬷嬷|82.0866
两个婆子|81.6875
主|81.6293
李宫裁|81.619
明儿一早|81.5015
独有|81.4455
说什么|81.4271
薛宝钗|81.4138
贾琮|81.3948
父亲|81.3278
也不言语|81.304
水月庵|81.2512
不但|81.1998
一看|81.1127
因见|80.9922
论理|80.9529
答道|80.9222
后悔不及|80.9083
女孩儿|80.7034
几年|80.5688
仔细|80.329
头里|80.158
提起|80.1061
如何使得|80.0943
园中|80.08
不愿意|80.0493
其|79.8803
这几年|79.7339
不必细说|79.4531
暂且无话|79.4038
湘莲|79.2991
极是|79.1856
的时节|79.1099
看了|78.941
便起身告辞|78.91
之类|78.9032
翠缕|78.7287
鸦雀无闻|78.6267
这日|78.5722
望|78.5447
错了|78.4427
下来|78.2778
大嫂子|78.1345
神|78.1142
茗烟道|78.0557
应了|77.9971
蠢才|77.9943
也不用|77.9859
悲喜交集|77.9601
进|77.7598
余者|77.6115
干|77.5559
必定|77.4871
陪着|77.3825
回了太太|77.3012
两个姑子|77.2628
一言未了|77.0612
这事|77.0396
太|77.014
两个字|76.9497
往潇湘馆来|76.9266
罢哟|76.8777
饶了我罢|76.8164
问菊|76.8063
要知端详|76.7628
打听|76.6138
饮了门杯|76.576
睡着了|76.4886
不理他|76.2936
得罪了他|76.1681
地下|76.1001
禁不住|76.0918
众媳妇|76.0624
魂|75.9638
我看|75.9583
该|75.9075
回明|75.8762
这是那里的话|75.8571
富贵|75.7745
未为不可|75.7338
还有什么|75.7195
贾琏听了|75.7085
凡|75.6901
兮|75.6792
侍书道|75.5173
笑话|75.5173
赵嬷嬷道|75.4229
赌气去了|75.2899
妈|75.2013
王太医|75.1374
也不答言|75.0444
不等说完|74.8983
不相干|74.8532
然|74.6784
一定|74.4785
喜不自禁|74.4747
一会子|74.4234
大哭起来|74.2557
青|74.2019
